title,url,img,ingredients
Grilled Chicken,https://www.budgetbytes.com/grilled-chicken/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E",['boneless skinless chicken breasts*']
Homemade Hamburgers,https://www.budgetbytes.com/homemade-hamburgers/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['butter, softened', 'burger buns', 'Homemade Burger Seasoning', 'ground beef chuck']"
Granola Bars,https://www.budgetbytes.com/granola-bars/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['Medjool dates, pitted', 'chunky peanut butter', 'walnuts', 'ground cinnamon', 'sea salt', 'quick rolled oats', 'honey', 'dark chocolate chips']"
Caprese Salad,https://www.budgetbytes.com/caprese-salad/,https://www.budgetbytes.com/wp-content/uploads/2024/06/Caprese-Salad-Balsamic-268x200.jpg,"['ball of fresh mozzarella, torn', 'fresh basil leaves, whole', 'tomatoes, cut into 1-inch pieces*', 'olive oil', 'balsamic vinegar', 'brown sugar', 'salt', 'freshly cracked black pepper']"
Tuscan Orzo,https://www.budgetbytes.com/tuscan-orzo/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Tuscan-Orzo-Pan-268x200.jpg,"['olive oil', 'butter', 'onion, chopped', 'garlic, minced', 'Italian seasoning', 'roasted petite diced tomatoes', 'lemon juice', 'Dijon mustard', 'uncooked orzo pasta', 'vegetable broth', 'heavy cream, room temperature', 'shredded Parmesan', 'fresh baby spinach, packed', 'minced fresh parsley', 'Salt & pepper to taste']"
Air Fryer Tofu,https://www.budgetbytes.com/air-fryer-tofu/,https://www.budgetbytes.com/wp-content/uploads/2024/06/Air-Fryer-Tofu-Side-268x200.jpg,"['extra firm tofu', 'soy sauce', 'sesame oil', 'cornstarch', 'honey', 'sesame seeds', 'green onion, sliced']"
Banana Cake,https://www.budgetbytes.com/banana-cake/,https://www.budgetbytes.com/wp-content/uploads/2024/05/Banana-Cake-Cut-268x200.jpg,"['sifted all-purpose flour', 'baking soda', 'cinnamon', 'salt', 'lemon juice', 'very ripe bananas, mashed', 'granulated sugar', 'light brown sugar', 'eggs, room temperature', 'unsalted butter', 'vanilla extract', 'milk']"
Air Fryer Chicken Tenders,https://www.budgetbytes.com/air-fryer-chicken-tenders/,https://www.budgetbytes.com/wp-content/uploads/2024/05/Air-Fryer-Chicken-Tenders-Basket-268x200.jpg,"['boneless, skinless chicken breast tenders (about 1.25lb)', 'salt, divided', 'freshly cracked black pepper, divided', 'all-purpose flour', 'eggs', 'plain regular breadcrumbs', 'plain panko breadcrumbs', 'Italian seasoning', 'garlic powder', 'onion powder', 'smoked paprika', 'cooking spray']"
Fresh Kimchi Spring Rolls,https://www.budgetbytes.com/fresh-kimchi-spring-rolls/,https://www.budgetbytes.com/wp-content/uploads/2024/05/Kimchi-Spring-Rolls-Overhead-268x200.jpg,"['soy sauce', 'rice wine vinegar', 'sesame oil', 'sriracha', 'minced green onion', 'minced garlic clove', 'ginger, peeled and grated']"
Orzo Pasta Salad,https://www.budgetbytes.com/orzo-pasta-salad/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'white wine vinegar', 'Dijon mustard', 'clove garlic, minced', 'dried basil', 'salt', 'honey']"
Sorbet,https://www.budgetbytes.com/sorbet/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['frozen mango chunks', 'real maple syrup', 'lemon juice', 'very ripe frozen bananas (about 1 cup diced)']"
Pasta Salad,https://www.budgetbytes.com/pasta-salad/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['rotini pasta', 'english cucumber', 'red bell pepper', 'orange bell pepper', 'grape tomatoes', 'red onion', 'fresh chopped parsley', 'crumbled feta cheese', 'bottled zesty Italian dressing', 'salt', 'freshly cracked black pepper']"
Red White and Blue Fruit Salad,https://www.budgetbytes.com/red-white-and-blue-fruit-salad/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['bananas', 'quartered strawberries', 'diced apple', 'blueberries (1 pint)', 'sugar', 'walnut pieces', 'mini marshmallows', 'Cool Whip']"
Niçoise Salad,https://www.budgetbytes.com/nicoise-salad/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['salad dressing*', 'olive oil', 'garlic powder', 'onion powder', 'dried dill', 'baby potatoes, quartered', 'green beans, stems removed', 'water', 'hard-boiled eggs, halved', 'romaine lettuce, chopped', 'grape tomatoes, halved', 'red onion, julienned', 'radishes, halved or sliced', 'cucumber, peeled and chopped ', 'olives, strained', 'chunk light tuna', 'salt and pepper, to taste']"
Air Fryer Asparagus,https://www.budgetbytes.com/air-fryer-asparagus/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['asparagus (1 lb.)', 'olive oil', 'garlic powder', 'sea salt', 'ground black pepper', 'lemon, to juice and zest (optional)']"
Avocado Smoothie,https://www.budgetbytes.com/avocado-smoothie/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Avocado-Smoothie-Side-268x200.jpg,"['frozen avocado', 'agave', 'frozen ripe banana', 'OJ', 'lime juice']"
Sheet Pan Pancakes,https://www.budgetbytes.com/sheet-pan-pancakes/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Sheet-Pan-Pancakes-Slice-268x200.jpg,"['all-purpose flour', 'granulated sugar', 'baking powder', 'salt', 'milk', 'large eggs', 'butter, melted', 'vanilla extract', 'cooking spray']"
Buffalo Beans and Greens,https://www.budgetbytes.com/buffalo-beans-and-greens/,https://www.budgetbytes.com/wp-content/uploads/2024/03/Buffalo-Beans-and-Greens-Plated-268x200.jpg,"['unsalted butter', 'yellow onion, diced small', 'celery stalks, diced small', 'medium carrots, diced small', 'garlic, peeled and minced', 'cans cannellini beans, drained and rinsed', 'Buffalo-style hot sauce*', 'water', 'fresh kale, chopped', 'blue cheese dressing', 'white rice, cooked']"
Broccoli Salad,https://www.budgetbytes.com/broccoli-salad/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Broccoli-Salad-Overhead-268x200.jpg,"['large broccoli crown, separated into florets (about 4 cups)', 'shredded cheddar cheese', 'raisins', 'bacon', 'walnuts, crushed', 'red onion, diced into small pieces']"
Taco Salad,https://www.budgetbytes.com/taco-salad/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Taco-Salad-Overhead-268x200.jpg,"['sour cream', 'limes, juiced and zested', 'minced garlic', 'salt', 'chili powder', 'sugar', 'olive oil']"
Tostadas,https://www.budgetbytes.com/tostadas/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Tostadas-Hand-268x200.jpg,"['olive oil', 'white onion, diced', 'jalapeño, seeded and diced', 'taco seasoning', 'pinto beans, drained and rinsed', 'water', 'tostada shells', 'salsa', 'radishes, julienned', 'pre-chopped slaw mix', 'sour cream', 'chopped fresh cilantro', 'avocado, sliced', 'crumbled queso fresco']"
Santa Fe Salad,https://www.budgetbytes.com/santa-fe-salad/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Santa-Fe-Salad-Overhead-268x200.jpg,"['avocado', 'sour cream', 'clove garlic, minced', 'salt', 'lime juice', 'fresh cilantro ', 'water']"
Taco Dip,https://www.budgetbytes.com/taco-dip/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Taco-Dip-Chip-268x200.jpg,"['cream cheese, softened*', 'sour cream', 'taco seasoning**', 'salsa']"
Porcupine Meatballs,https://www.budgetbytes.com/porcupine-meatballs/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Porcupine-Meatballs-Fork-268x200.jpg,"['Italian seasoning', 'onion powder', 'garlic powder', 'salt', 'freshly cracked black pepper', 'long grain white rice, uncooked', 'lean ground beef', 'yellow onion, finely diced', 'cloves garlic, minced', 'large egg', 'chopped parsley (to garnish)']"
Mediterranean Lentil Soup,https://www.budgetbytes.com/mediterranean-lentil-soup/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'yellow onion, diced small', 'carrots, diced small', 'celery, diced small', 'garlic, crushed', 'ground cumin', 'cinnamon', 'uncooked brown or green lentils', 'vegetable broth', 'lemon juice', 'kale, chopped and lightly packed', 'salt', 'freshly cracked black pepper']"
Air Fryer Potatoes,https://www.budgetbytes.com/air-fryer-potatoes/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['baby potatoes, quartered', 'olive oil', 'garlic powder', 'onion powder', 'smoked paprika', 'salt and pepper to taste', 'freshly chopped parsley, for garnish']"
Chorizo Stuffed Bell Peppers,https://www.budgetbytes.com/chorizo-stuffed-bell-peppers/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Chorizo-Stuffed-Bell-Peppers-Pan-268x200.jpg,"['bell peppers', 'Mexican chorizo', 'yellow onion', 'garlic', 'diced green chiles', 'tomato paste', 'chili powder', 'cumin', 'garlic powder', 'cayenne pepper', 'salt', 'long grain white rice (uncooked)', 'chicken broth', 'shredded mozzarella']"
Chicken Parmesan,https://www.budgetbytes.com/chicken-parmesan/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Chicken-Parmesan-Overhead-268x200.jpg,"['boneless, skinless chicken breast (about 1.5 lbs)', 'breadcrumbs', 'grated parmesan cheese', 'garlic powder', 'Italian seasoning', 'salt', 'Freshly cracked pepper', 'egg', 'all-purpose flour', 'cooking oil', 'marinara sauce', 'shredded mozzarella', 'chopped fresh parsley, optional']"
Avocado Toast,https://www.budgetbytes.com/avocado-toast/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Avocado-Toast-Close-268x200.jpg,"['sturdy bread*', 'clove of garlic, peeled', 'medium avocado', 'fresh lemon juice', 'salt', 'freshly cracked black pepper', 'pinch of red pepper flakes']"
Buffalo Chicken Pasta,https://www.budgetbytes.com/buffalo-chicken-pasta/,https://www.budgetbytes.com/wp-content/uploads/2024/04/Buffalo-Chicken-Pasta-Fork-268x200.jpg,"['boneless, skinless chicken breast (about ⅔ lb.)', 'garlic powder', 'onion powder', 'cayenne pepper', 'salt', 'cooking oil', 'butter', 'penne pasta', 'petite diced tomatoes', 'chicken broth', 'cream cheese', 'hot sauce', 'Worcestershire sauce', 'shredded Monterey jack cheese', 'green onions, sliced (optional)']"
Chicken Fried Rice,https://www.budgetbytes.com/chicken-fried-rice/,https://www.budgetbytes.com/wp-content/uploads/2024/02/Chicken-Fried-Rice-Plated-268x200.jpg,"['garlic, minced', 'grated fresh ginger', 'green onions, sliced', 'carrot, diced small', 'red bell pepper, diced', 'frozen peas', 'large boneless skinless chicken breast', 'large eggs', 'cooking oil, divided', 'toasted sesame oil', 'soy sauce', 'cooked and cooled rice']"
Air Fryer Pork Chops,https://www.budgetbytes.com/air-fryer-pork-chops/,https://www.budgetbytes.com/wp-content/uploads/2024/02/Air-Fryer-Pork-Chops-Fork-Hi-Res-268x200.jpg,"['boneless center-cut pork chops, 1-1 1/2 inches thick ', 'smoked paprika', 'garlic powder', 'onion powder', 'ground mustard', 'dark brown sugar', 'salt', 'Freshly cracked black pepper', 'cooking oil']"
Orange Julius,https://www.budgetbytes.com/orange-julius/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['frozen orange juice concentrate', 'whole milk', 'vanilla extract', 'granulated sugar', 'ice']"
Ham and Potato Soup,https://www.budgetbytes.com/ham-and-potato-soup/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'carrots, peeled and diced', 'celery, diced', 'small white onion, diced', 'medium potatoes, peeled and diced (roughly 3½ cups)', 'vegetable broth', 'cooked diced ham', 'salted butter', 'all-purpose flour', 'milk', 'minced fresh parsley', 'freshly cracked black pepper', 'Salt, to taste']"
Carrot Cake Muffins,https://www.budgetbytes.com/carrot-cake-muffins/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['finely grated carrots (3-4 large carrots)', 'large eggs', 'dark brown sugar', 'granulated sugar', 'sweetened applesauce', 'cooking oil', 'vanilla extract', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'ground nutmeg', 'ground ginger', 'golden raisins', 'turbinado sugar*']"
Sauteed Asparagus,https://www.budgetbytes.com/sauteed-asparagus/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['asparagus (1 lb.)', 'olive oil', 'salt', 'freshly cracked black pepper', 'garlic, minced', 'fresh lemon (optional)']"
Baked Ham,https://www.budgetbytes.com/baked-ham/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['boneless smoked ham', 'can sliced pineapple (packed in juice)', 'brown sugar, packed', 'Dijon mustard', 'garlic powder', 'salt', 'freshly cracked black pepper', 'onion powder', 'pumpkin pie spice', 'Water']"
Air Fryer Carrots,https://www.budgetbytes.com/air-fryer-carrots/,https://www.budgetbytes.com/wp-content/uploads/2024/03/Air-Fryer-Carrots-Plated-268x200.jpg,"['whole carrots', 'butter', 'olive oil', 'salt', 'freshly cracked black pepper', 'garlic powder', 'dried dill', 'fresh dill (optional)']"
Parmesan Risotto,https://www.budgetbytes.com/parmesan-risotto/,https://www.budgetbytes.com/wp-content/uploads/2024/03/Parmesan-Risotto-Spoon-268x200.jpg,"['vegetable broth', 'extra-virgin olive oil', 'small yellow onion, diced small', 'salt', 'Arborio rice, uncooked and unrinsed ', 'dry white wine or vegetable broth', 'butter', 'freshly cracked black pepper', 'grated Parmesan', 'minced fresh parsley']"
Caesar Salad,https://www.budgetbytes.com/caesar-salad/,https://www.budgetbytes.com/wp-content/uploads/2024/03/Caesar-Salad-Fork-268x200.jpg,"['fresh lemon', 'cloves garlic', 'anchovy filets (packed in oil)', 'freshly cracked black pepper', 'Dijon mustard', 'mayonnaise', 'grated Parmesan']"
Deviled Eggs,https://www.budgetbytes.com/deviled-eggs/,https://www.budgetbytes.com/wp-content/uploads/2024/02/Deviled-Eggs-Plated-268x200.jpg,"['large eggs', 'mayonnaise', 'Dijon mustard', 'Tony Chachere’s seasoning*', 'dill relish']"
Chicken Marsala,https://www.budgetbytes.com/chicken-marsala/,https://www.budgetbytes.com/wp-content/uploads/2024/03/Chicken-Marsala-Close-268x200.jpg,"['vegetable oil, divided', 'boneless, skinless chicken breasts', 'salt, divided', 'freshly cracked black pepper', 'dried Italian herb seasoning blend', 'all-purpose flour', 'baby bella mushrooms, sliced (roughly 2 cups)', 'white onion, julienned', 'chicken broth', 'Marsala cooking wine', 'salted butter', 'fresh Italian parsley, minced']"
Pea Salad,https://www.budgetbytes.com/pea-salad/,https://www.budgetbytes.com/wp-content/uploads/2024/03/Pea-Salad-Spoon-268x200.jpg,"['frozen peas', 'cubed ham steak', 'small red onion, diced small', 'cheddar cheese, cubed small', 'minced parsley', 'plain Greek yogurt', 'mayonnaise', 'white vinegar', 'salt', 'freshly cracked black pepper']"
Potato Casserole,https://www.budgetbytes.com/potato-casserole/,https://www.budgetbytes.com/wp-content/uploads/2024/01/cheesy-potato-casserole-scoop-horizontal-WR-268x200.jpg,"['Yukon gold potatoes', 'butter', 'onion', 'garlic', 'salt', 'all-purpose flour', 'milk', 'extra sharp cheddar cheese, divided', 'sour cream', 'crushed corn flake cereal']"
Fried Cabbage,https://www.budgetbytes.com/fried-cabbage/,https://www.budgetbytes.com/wp-content/uploads/2024/02/Fried-Cabbage-Close-268x200.jpg,"['bacon', 'green cabbage (about 1.25 lbs or 6 cups chopped)', 'yellow onion', 'chicken broth', 'seasoning salt', 'butter']"
Glazed Carrots,https://www.budgetbytes.com/glazed-carrots/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['whole carrots', 'water', 'butter', 'brown sugar', 'salt', 'ground cinnamon']"
Creamy Garlic Chicken,https://www.budgetbytes.com/creamy-garlic-chicken/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['boneless, skinless chicken breasts (about 1.3 lbs. total)', 'Italian seasoning', 'salt', 'freshly cracked black pepper', 'all-purpose flour', 'olive oil', 'butter, divided', 'whole garlic bulb (about 8-9 garlic cloves)', 'chicken broth', 'heavy cream', 'garlic powder', 'Salt and Pepper to taste']"
Easy Marinara Sauce,https://www.budgetbytes.com/homemade-marinara/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['yellow onion', 'garlic', 'olive oil', 'tomato paste', 'crushed tomatoes', 'dried basil', 'dried oregano', 'brown sugar (optional)', 'salt (or to taste)']"
Creamy Mushroom Soup,https://www.budgetbytes.com/creamy-garlic-mushroom-soup/,https://www.budgetbytes.com/wp-content/uploads/2024/02/Mushroom-Soup-Side-268x200.jpg,"['baby bella mushrooms ', 'garlic, minced', 'olive oil', 'salt & pepper', 'butter', 'all-purpose flour', 'vegetable broth', 'soy sauce', 'dried thyme', 'heavy cream']"
Air Fryer French Fries,https://www.budgetbytes.com/air-fryer-french-fries/,https://www.budgetbytes.com/wp-content/uploads/2023/12/air-fryer-french-fries-horizontal-hero-web-ready-1-268x200.jpg,"['russet potatoes', 'olive oil', 'garlic powder', 'onion powder', 'salt']"
Apple Cranberry Baked Oatmeal,https://www.budgetbytes.com/cranberry-apple-baked-oatmeal/,https://www.budgetbytes.com/wp-content/uploads/2024/01/Apple-Cranberry-Baked-Oatmeal-Spoon-268x200.jpg,"['unsweetened apple sauce', 'eggs', 'brown sugar', 'vanilla extract', 'cinnamon', 'salt', 'baking powder', 'milk*', 'cranberries (frozen or fresh)', 'old-fashioned rolled oats']"
Chicken Cordon Bleu,https://www.budgetbytes.com/chicken-cordon-bleu/,https://www.budgetbytes.com/wp-content/uploads/2024/01/chicken-cordon-bleu-plated2-WR-268x200.jpg,"['large boneless skinless chicken breasts', 'ham', 'Swiss cheese', 'Panko breadcrumbs', 'Italian seasoning', 'onion powder', 'garlic powder', 'salt', 'Freshly cracked black pepper', 'butter, melted']"
Lemony Chickpea Soup,https://www.budgetbytes.com/lemony-chickpea-soup/,https://www.budgetbytes.com/wp-content/uploads/2024/02/Lemony-Chickpea-Soup-Spoon-268x200.jpg,"['chickpeas, divided', 'garlic', 'olive oil', 'chicken broth', 'dried thyme', 'dried oregano', 'crushed red pepper', 'lemon', 'salt (or to taste)', 'Freshly cracked black pepper']"
